,Unnamed: 0,date,currency,code,bid,ask
40156,40156.0,2008-12-11,b'korona esto\xc5\x84ska',EEK,0.2464,0.2514
40157,40157.0,2008-12-11,b'korona norweska',NOK,0.4204,0.4288
40158,40158.0,2008-12-11,b'korona szwedzka',SEK,0.3637,0.3711
40159,40159.0,2008-12-11,b'SDR (MFW)',XDR,4.4573,4.5473
40160,40160.0,2008-12-12,b'dolar ameryka\xc5\x84ski',USD,2.9139999999999997,2.9728
40161,40161.0,2008-12-12,b'dolar australijski',AUD,1.9339,1.9729
40162,40162.0,2008-12-12,b'dolar kanadyjski',CAD,2.3512,2.3988
40163,40163.0,2008-12-12,b'euro',EUR,3.9035,3.9823
40164,40164.0,2008-12-12,b'forint (W\xc4\x99gry)',HUF,0.014674000000000001,0.014969999999999999
40165,40165.0,2008-12-12,b'frank szwajcarski',CHF,2.4768,2.5268
40166,40166.0,2008-12-12,b'funt szterling',GBP,4.3707,4.4589
40167,40167.0,2008-12-12,b'jen (Japonia)',JPY,0.032187,0.032837
40168,40168.0,2008-12-12,b'korona czeska',CZK,0.1503,0.1533
40169,40169.0,2008-12-12,b'korona du\xc5\x84ska',DKK,0.5239,0.5345
40170,40170.0,2008-12-12,b'korona esto\xc5\x84ska',EEK,0.2495,0.2545
40171,40171.0,2008-12-12,b'korona norweska',NOK,0.4229,0.4315
40172,40172.0,2008-12-12,b'korona szwedzka',SEK,0.3642,0.3716
40173,40173.0,2008-12-12,b'SDR (MFW)',XDR,4.4533,4.5433
40174,40174.0,2008-12-15,b'dolar ameryka\xc5\x84ski',USD,2.9002,2.9588
40175,40175.0,2008-12-15,b'dolar australijski',AUD,1.9441,1.9833
40176,40176.0,2008-12-15,b'dolar kanadyjski',CAD,2.3603,2.4079
40177,40177.0,2008-12-15,b'euro',EUR,3.9397,4.0193
40178,40178.0,2008-12-15,b'forint (W\xc4\x99gry)',HUF,0.014799000000000001,0.015097
40179,40179.0,2008-12-15,b'frank szwajcarski',CHF,2.4905,2.5409
40180,40180.0,2008-12-15,b'funt szterling',GBP,4.4172,4.5064
40181,40181.0,2008-12-15,b'jen (Japonia)',JPY,0.032036,0.032684
40182,40182.0,2008-12-15,b'korona czeska',CZK,0.1509,0.1539
40183,40183.0,2008-12-15,b'korona du\xc5\x84ska',DKK,0.5288,0.5394
40184,40184.0,2008-12-15,b'korona esto\xc5\x84ska',EEK,0.2519,0.2569
40185,40185.0,2008-12-15,b'korona norweska',NOK,0.4193,0.4277
40186,40186.0,2008-12-15,b'korona szwedzka',SEK,0.3611,0.3683
40187,40187.0,2008-12-15,b'SDR (MFW)',XDR,4.48,4.5706
40188,40188.0,2008-12-16,b'dolar ameryka\xc5\x84ski',USD,2.9257,2.9849
40189,40189.0,2008-12-16,b'dolar australijski',AUD,1.9699,2.0097
40190,40190.0,2008-12-16,b'dolar kanadyjski',CAD,2.3759,2.4239
40191,40191.0,2008-12-16,b'euro',EUR,4.0246,4.106
40192,40192.0,2008-12-16,b'forint (W\xc4\x99gry)',HUF,0.014931,0.015233000000000002
40193,40193.0,2008-12-16,b'frank szwajcarski',CHF,2.5528,2.6044
40194,40194.0,2008-12-16,b'funt szterling',GBP,4.492,4.5828
40195,40195.0,2008-12-16,b'jen (Japonia)',JPY,0.032579000000000004,0.033237
40196,40196.0,2008-12-16,b'korona czeska',CZK,0.1527,0.1557
40197,40197.0,2008-12-16,b'korona du\xc5\x84ska',DKK,0.5401,0.5511
40198,40198.0,2008-12-16,b'korona esto\xc5\x84ska',EEK,0.2572,0.2624
40199,40199.0,2008-12-16,b'korona norweska',NOK,0.4215,0.4301
40200,40200.0,2008-12-16,b'korona szwedzka',SEK,0.3609,0.3681
40201,40201.0,2008-12-16,b'SDR (MFW)',XDR,4.535,4.6266
40202,40202.0,2008-12-17,b'dolar ameryka\xc5\x84ski',USD,2.8409,2.8983
40203,40203.0,2008-12-17,b'dolar australijski',AUD,1.9879,2.0281
40204,40204.0,2008-12-17,b'dolar kanadyjski',CAD,2.3584,2.406
40205,40205.0,2008-12-17,b'euro',EUR,4.0619,4.1439
40206,40206.0,2008-12-17,b'forint (W\xc4\x99gry)',HUF,0.015252000000000002,0.01556
40207,40207.0,2008-12-17,b'frank szwajcarski',CHF,2.611,2.6638
40208,40208.0,2008-12-17,b'funt szterling',GBP,4.3843,4.4729
40209,40209.0,2008-12-17,b'jen (Japonia)',JPY,0.032401,0.033055
40210,40210.0,2008-12-17,b'korona czeska',CZK,0.1545,0.1577
40211,40211.0,2008-12-17,b'korona du\xc5\x84ska',DKK,0.5452,0.5562
40212,40212.0,2008-12-17,b'korona esto\xc5\x84ska',EEK,0.2596,0.2648
40213,40213.0,2008-12-17,b'korona norweska',NOK,0.4239,0.4325
40214,40214.0,2008-12-17,b'korona szwedzka',SEK,0.3673,0.3747
40215,40215.0,2008-12-17,b'SDR (MFW)',XDR,4.5522,4.6442
40216,40216.0,2008-12-18,b'dolar ameryka\xc5\x84ski',USD,2.8125,2.8693
40217,40217.0,2008-12-18,b'dolar australijski',AUD,1.9772,2.0172
40218,40218.0,2008-12-18,b'dolar kanadyjski',CAD,2.3422,2.3896
40219,40219.0,2008-12-18,b'euro',EUR,4.0573,4.1393
40220,40220.0,2008-12-18,b'forint (W\xc4\x99gry)',HUF,0.015212999999999999,0.015521
40221,40221.0,2008-12-18,b'frank szwajcarski',CHF,2.638,2.6912
40222,40222.0,2008-12-18,b'funt szterling',GBP,4.2982,4.385
40223,40223.0,2008-12-18,b'jen (Japonia)',JPY,0.031707,0.032347
40224,40224.0,2008-12-18,b'korona czeska',CZK,0.1535,0.1567
40225,40225.0,2008-12-18,b'korona du\xc5\x84ska',DKK,0.5446,0.5556
40226,40226.0,2008-12-18,b'korona esto\xc5\x84ska',EEK,0.2593,0.2645
40227,40227.0,2008-12-18,b'korona norweska',NOK,0.414,0.4224
40228,40228.0,2008-12-18,b'korona szwedzka',SEK,0.3688,0.3762
40229,40229.0,2008-12-18,b'SDR (MFW)',XDR,4.4945,4.5853
40230,40230.0,2008-12-19,b'dolar ameryka\xc5\x84ski',USD,2.904,2.9626
40231,40231.0,2008-12-19,b'dolar australijski',AUD,1.9868,2.0269999999999997
40232,40232.0,2008-12-19,b'dolar kanadyjski',CAD,2.3816,2.4298
40233,40233.0,2008-12-19,b'euro',EUR,4.0415,4.1231
40234,40234.0,2008-12-19,b'forint (W\xc4\x99gry)',HUF,0.015226,0.015534000000000001
40235,40235.0,2008-12-19,b'frank szwajcarski',CHF,2.6212,2.6742
40236,40236.0,2008-12-19,b'funt szterling',GBP,4.3494,4.4372
40237,40237.0,2008-12-19,b'jen (Japonia)',JPY,0.032615,0.033273000000000004
40238,40238.0,2008-12-19,b'korona czeska',CZK,0.1525,0.1555
40239,40239.0,2008-12-19,b'korona du\xc5\x84ska',DKK,0.5425,0.5535
40240,40240.0,2008-12-19,b'korona esto\xc5\x84ska',EEK,0.2583,0.2635
40241,40241.0,2008-12-19,b'korona norweska',NOK,0.4113,0.4197
40242,40242.0,2008-12-19,b'korona szwedzka',SEK,0.3733,0.3809
40243,40243.0,2008-12-19,b'SDR (MFW)',XDR,4.3672,4.4554
40244,40244.0,2008-12-22,b'dolar ameryka\xc5\x84ski',USD,2.9007,2.9593
40245,40245.0,2008-12-22,b'dolar australijski',AUD,1.9868,2.0269999999999997
40246,40246.0,2008-12-22,b'dolar kanadyjski',CAD,2.388,2.4362
40247,40247.0,2008-12-22,b'euro',EUR,4.06,4.1419999999999995
40248,40248.0,2008-12-22,b'forint (W\xc4\x99gry)',HUF,0.015394,0.015704
40249,40249.0,2008-12-22,b'frank szwajcarski',CHF,2.65,2.7036
40250,40250.0,2008-12-22,b'funt szterling',GBP,4.2935,4.3803
40251,40251.0,2008-12-22,b'jen (Japonia)',JPY,0.032323000000000005,0.032977
40252,40252.0,2008-12-22,b'korona czeska',CZK,0.1546,0.1578
40253,40253.0,2008-12-22,b'korona du\xc5\x84ska',DKK,0.5446,0.5556
40254,40254.0,2008-12-22,b'korona esto\xc5\x84ska',EEK,0.2595,0.2647
40255,40255.0,2008-12-22,b'korona norweska',NOK,0.4119,0.4203
40256,40256.0,2008-12-22,b'korona szwedzka',SEK,0.3711,0.3785
40257,40257.0,2008-12-22,b'SDR (MFW)',XDR,4.4998,4.5908
40258,40258.0,2008-12-23,b'dolar ameryka\xc5\x84ski',USD,2.9019999999999997,2.9606
40259,40259.0,2008-12-23,b'dolar australijski',AUD,1.9838,2.0238
40260,40260.0,2008-12-23,b'dolar kanadyjski',CAD,2.3867,2.4349
40261,40261.0,2008-12-23,b'euro',EUR,4.0559,4.1379
40262,40262.0,2008-12-23,b'forint (W\xc4\x99gry)',HUF,0.015381,0.015691
40263,40263.0,2008-12-23,b'frank szwajcarski',CHF,2.675,2.7289999999999996
40264,40264.0,2008-12-23,b'funt szterling',GBP,4.2947,4.3815
40265,40265.0,2008-12-23,b'jen (Japonia)',JPY,0.032148,0.032798
40266,40266.0,2008-12-23,b'korona czeska',CZK,0.154,0.1572
40267,40267.0,2008-12-23,b'korona du\xc5\x84ska',DKK,0.5442,0.5552
40268,40268.0,2008-12-23,b'korona esto\xc5\x84ska',EEK,0.2592,0.2644
40269,40269.0,2008-12-23,b'korona norweska',NOK,0.4128,0.4212
40270,40270.0,2008-12-23,b'korona szwedzka',SEK,0.3694,0.3768
40271,40271.0,2008-12-23,b'SDR (MFW)',XDR,4.4812,4.5718
40272,40272.0,2008-06-20,b'dolar ameryka\xc5\x84ski',USD,2.1348,2.178
40273,40273.0,2008-06-20,b'dolar australijski',AUD,2.0375,2.0787
40274,40274.0,2008-06-20,b'dolar kanadyjski',CAD,2.0976,2.14
40275,40275.0,2008-06-20,b'euro',EUR,3.3346,3.4019999999999997
40276,40276.0,2008-06-20,b'forint (W\xc4\x99gry)',HUF,0.013944999999999999,0.014227000000000002
40277,40277.0,2008-06-20,b'frank szwajcarski',CHF,2.064,2.1056
40278,40278.0,2008-06-20,b'funt szterling',GBP,4.2181,4.3033
40279,40279.0,2008-06-20,b'jen (Japonia)',JPY,0.019873,0.020275
40280,40280.0,2008-06-20,b'korona czeska',CZK,0.138,0.1408
40281,40281.0,2008-06-20,b'korona du\xc5\x84ska',DKK,0.4471,0.4561
40282,40282.0,2008-06-20,b'korona esto\xc5\x84ska',EEK,0.2131,0.2175
40283,40283.0,2008-06-20,b'korona norweska',NOK,0.4147,0.4231
40284,40284.0,2008-06-20,b'korona szwedzka',SEK,0.3548,0.36200000000000004
40285,40285.0,2008-06-20,b'SDR (MFW)',XDR,3.4798,3.5502
40286,40286.0,2008-06-23,b'dolar ameryka\xc5\x84ski',USD,2.147,2.1904
40287,40287.0,2008-06-23,b'dolar australijski',AUD,2.0412,2.0824
40288,40288.0,2008-06-23,b'dolar kanadyjski',CAD,2.1126,2.1552
40289,40289.0,2008-06-23,b'euro',EUR,3.3279,3.3951
40290,40290.0,2008-06-23,b'forint (W\xc4\x99gry)',HUF,0.013869999999999999,0.01415
40291,40291.0,2008-06-23,b'frank szwajcarski',CHF,2.0524,2.0938
40292,40292.0,2008-06-23,b'funt szterling',GBP,4.2088,4.2938
40293,40293.0,2008-06-23,b'jen (Japonia)',JPY,0.019913,0.020315
40294,40294.0,2008-06-23,b'korona czeska',CZK,0.1378,0.1406
40295,40295.0,2008-06-23,b'korona du\xc5\x84ska',DKK,0.4462,0.4552
40296,40296.0,2008-06-23,b'korona esto\xc5\x84ska',EEK,0.2127,0.2169
40297,40297.0,2008-06-23,b'korona norweska',NOK,0.4148,0.4232
40298,40298.0,2008-06-23,b'korona szwedzka',SEK,0.3538,0.361
40299,40299.0,2008-06-23,b'SDR (MFW)',XDR,3.4569,3.5267
40300,40300.0,2008-06-24,b'dolar ameryka\xc5\x84ski',USD,2.1367,2.1799
40301,40301.0,2008-06-24,b'dolar australijski',AUD,2.042,2.0832
40302,40302.0,2008-06-24,b'dolar kanadyjski',CAD,2.1082,2.1508
40303,40303.0,2008-06-24,b'euro',EUR,3.3319,3.3993
40304,40304.0,2008-06-24,b'forint (W\xc4\x99gry)',HUF,0.013956,0.014237999999999999
40305,40305.0,2008-06-24,b'frank szwajcarski',CHF,2.0592,2.1008
40306,40306.0,2008-06-24,b'funt szterling',GBP,4.2108,4.2958
40307,40307.0,2008-06-24,b'jen (Japonia)',JPY,0.019857,0.020259
40308,40308.0,2008-06-24,b'korona czeska',CZK,0.1385,0.1413
40309,40309.0,2008-06-24,b'korona du\xc5\x84ska',DKK,0.4467,0.4557
40310,40310.0,2008-06-24,b'korona esto\xc5\x84ska',EEK,0.2129,0.2173
40311,40311.0,2008-06-24,b'korona norweska',NOK,0.4178,0.4262
40312,40312.0,2008-06-24,b'korona szwedzka',SEK,0.3544,0.3616
40313,40313.0,2008-06-24,b'SDR (MFW)',XDR,3.4702,3.5404
40314,40314.0,2008-06-25,b'dolar ameryka\xc5\x84ski',USD,2.1268,2.1698
40315,40315.0,2008-06-25,b'dolar australijski',AUD,2.0344,2.0754
40316,40316.0,2008-06-25,b'dolar kanadyjski',CAD,2.1058,2.1484
40317,40317.0,2008-06-25,b'euro',EUR,3.3193,3.3863
40318,40318.0,2008-06-25,b'forint (W\xc4\x99gry)',HUF,0.014075,0.014359
40319,40319.0,2008-06-25,b'frank szwajcarski',CHF,2.0462,2.0876
40320,40320.0,2008-06-25,b'funt szterling',GBP,4.1927,4.2775
40321,40321.0,2008-06-25,b'jen (Japonia)',JPY,0.019704,0.020102000000000002
40322,40322.0,2008-06-25,b'korona czeska',CZK,0.1379,0.1407
40323,40323.0,2008-06-25,b'korona du\xc5\x84ska',DKK,0.4451,0.4541
40324,40324.0,2008-06-25,b'korona esto\xc5\x84ska',EEK,0.2122,0.2164
40325,40325.0,2008-06-25,b'korona norweska',NOK,0.4183,0.4267
40326,40326.0,2008-06-25,b'korona szwedzka',SEK,0.353,0.3602
40327,40327.0,2008-06-25,b'SDR (MFW)',XDR,3.4488,3.5184
40328,40328.0,2008-06-26,b'dolar ameryka\xc5\x84ski',USD,2.114,2.1568
40329,40329.0,2008-06-26,b'dolar australijski',AUD,2.0228,2.0636
40330,40330.0,2008-06-26,b'dolar kanadyjski',CAD,2.09,2.1322
40331,40331.0,2008-06-26,b'euro',EUR,3.3235,3.3907
40332,40332.0,2008-06-26,b'forint (W\xc4\x99gry)',HUF,0.014022999999999999,0.014306999999999999
40333,40333.0,2008-06-26,b'frank szwajcarski',CHF,2.0521,2.0935
40334,40334.0,2008-06-26,b'funt szterling',GBP,4.1966,4.2814
40335,40335.0,2008-06-26,b'jen (Japonia)',JPY,0.019649,0.020045
40336,40336.0,2008-06-26,b'korona czeska',CZK,0.1379,0.1407
40337,40337.0,2008-06-26,b'korona du\xc5\x84ska',DKK,0.4455,0.4545
40338,40338.0,2008-06-26,b'korona esto\xc5\x84ska',EEK,0.2125,0.2167
40339,40339.0,2008-06-26,b'korona norweska',NOK,0.4176,0.426
40340,40340.0,2008-06-26,b'korona szwedzka',SEK,0.353,0.3602
40341,40341.0,2008-06-26,b'SDR (MFW)',XDR,3.4507,3.5205
40342,40342.0,2008-06-27,b'dolar ameryka\xc5\x84ski',USD,2.1122,2.1548
40343,40343.0,2008-06-27,b'dolar australijski',AUD,2.03,2.0709999999999997
40344,40344.0,2008-06-27,b'dolar kanadyjski',CAD,2.0966,2.1390000000000002
40345,40345.0,2008-06-27,b'euro',EUR,3.3274,3.3946
40346,40346.0,2008-06-27,b'forint (W\xc4\x99gry)',HUF,0.013994999999999999,0.014277000000000001
40347,40347.0,2008-06-27,b'frank szwajcarski',CHF,2.0697,2.1115
40348,40348.0,2008-06-27,b'funt szterling',GBP,4.1991,4.2839
40349,40349.0,2008-06-27,b'jen (Japonia)',JPY,0.019884,0.020286000000000002
40350,40350.0,2008-06-27,b'korona czeska',CZK,0.1387,0.1415
40351,40351.0,2008-06-27,b'korona du\xc5\x84ska',DKK,0.4462,0.4552
40352,40352.0,2008-06-27,b'korona esto\xc5\x84ska',EEK,0.2127,0.2169
40353,40353.0,2008-06-27,b'korona norweska',NOK,0.4171,0.4255
40354,40354.0,2008-06-27,b'korona szwedzka',SEK,0.3531,0.3603
40355,40355.0,2008-06-27,b'SDR (MFW)',XDR,3.4396,3.509
40356,40356.0,2008-06-30,b'dolar ameryka\xc5\x84ski',USD,2.1031,2.1455
40357,40357.0,2008-06-30,b'dolar australijski',AUD,2.0214,2.0622
40358,40358.0,2008-06-30,b'dolar kanadyjski',CAD,2.0758,2.1178
40359,40359.0,2008-06-30,b'euro',EUR,3.3184,3.3854
40360,40360.0,2008-06-30,b'forint (W\xc4\x99gry)',HUF,0.014068,0.014352
40361,40361.0,2008-06-30,b'frank szwajcarski',CHF,2.066,2.1078
40362,40362.0,2008-06-30,b'funt szterling',GBP,4.1946,4.2794
40363,40363.0,2008-06-30,b'jen (Japonia)',JPY,0.019885,0.020287
40364,40364.0,2008-06-30,b'korona czeska',CZK,0.1387,0.1415
40365,40365.0,2008-06-30,b'korona du\xc5\x84ska',DKK,0.4449,0.4539
40366,40366.0,2008-06-30,b'korona esto\xc5\x84ska',EEK,0.2121,0.2163
40367,40367.0,2008-06-30,b'korona norweska',NOK,0.4137,0.4221
40368,40368.0,2008-06-30,b'korona szwedzka',SEK,0.3507,0.3577
40369,40369.0,2008-06-30,b'SDR (MFW)',XDR,3.4346,3.5039999999999996
40370,40370.0,2008-07-01,b'dolar ameryka\xc5\x84ski',USD,2.1097,2.1523
40371,40371.0,2008-07-01,b'dolar australijski',AUD,2.0062,2.0468
40372,40372.0,2008-07-01,b'dolar kanadyjski',CAD,2.0682,2.11
40373,40373.0,2008-07-01,b'euro',EUR,3.3237,3.3909
40374,40374.0,2008-07-01,b'forint (W\xc4\x99gry)',HUF,0.014065000000000001,0.014349
40375,40375.0,2008-07-01,b'frank szwajcarski',CHF,2.0715,2.1133
40376,40376.0,2008-07-01,b'funt szterling',GBP,4.2056,4.2906
40377,40377.0,2008-07-01,b'jen (Japonia)',JPY,0.019969999999999998,0.020374
40378,40378.0,2008-07-01,b'korona czeska',CZK,0.1398,0.1426
40379,40379.0,2008-07-01,b'korona du\xc5\x84ska',DKK,0.4457,0.4547
40380,40380.0,2008-07-01,b'korona esto\xc5\x84ska',EEK,0.2125,0.2167
40381,40381.0,2008-07-01,b'korona norweska',NOK,0.4151,0.4235
40382,40382.0,2008-07-01,b'korona szwedzka',SEK,0.3513,0.3583
40383,40383.0,2008-07-01,b'SDR (MFW)',XDR,3.4444,3.514
40384,40384.0,2008-07-02,b'dolar ameryka\xc5\x84ski',USD,2.0968,2.1392
40385,40385.0,2008-07-02,b'dolar australijski',AUD,2.0193,2.0601
40386,40386.0,2008-07-02,b'dolar kanadyjski',CAD,2.0659,2.1077
40387,40387.0,2008-07-02,b'euro',EUR,3.3239,3.3911
40388,40388.0,2008-07-02,b'forint (W\xc4\x99gry)',HUF,0.01409,0.014374000000000001
40389,40389.0,2008-07-02,b'frank szwajcarski',CHF,2.0609,2.1025
40390,40390.0,2008-07-02,b'funt szterling',GBP,4.18,4.2644
40391,40391.0,2008-07-02,b'jen (Japonia)',JPY,0.019750999999999998,0.020151
40392,40392.0,2008-07-02,b'korona czeska',CZK,0.1394,0.1422
40393,40393.0,2008-07-02,b'korona du\xc5\x84ska',DKK,0.4457,0.4547
40394,40394.0,2008-07-02,b'korona esto\xc5\x84ska',EEK,0.2125,0.2167
40395,40395.0,2008-07-02,b'korona norweska',NOK,0.4135,0.4219
40396,40396.0,2008-07-02,b'korona szwedzka',SEK,0.3511,0.3581
40397,40397.0,2008-07-02,b'SDR (MFW)',XDR,3.446,3.5156
40398,40398.0,2008-07-03,b'dolar ameryka\xc5\x84ski',USD,2.0985,2.1409
40399,40399.0,2008-07-03,b'dolar australijski',AUD,2.017,2.0578
40400,40400.0,2008-07-03,b'dolar kanadyjski',CAD,2.0641,2.1057
40401,40401.0,2008-07-03,b'euro',EUR,3.3075,3.3743
40402,40402.0,2008-07-03,b'forint (W\xc4\x99gry)',HUF,0.014038,0.014322
40403,40403.0,2008-07-03,b'frank szwajcarski',CHF,2.0525,2.0939
40404,40404.0,2008-07-03,b'funt szterling',GBP,4.1656,4.2498
40405,40405.0,2008-07-03,b'jen (Japonia)',JPY,0.019728,0.020125999999999998
40406,40406.0,2008-07-03,b'korona czeska',CZK,0.139,0.1418
40407,40407.0,2008-07-03,b'korona du\xc5\x84ska',DKK,0.4435,0.4525
40408,40408.0,2008-07-03,b'korona esto\xc5\x84ska',EEK,0.2114,0.2156
40409,40409.0,2008-07-03,b'korona norweska',NOK,0.41200000000000003,0.4204
40410,40410.0,2008-07-03,b'korona szwedzka',SEK,0.3514,0.3584
40411,40411.0,2008-07-03,b'SDR (MFW)',XDR,3.4124,3.4814
40412,40412.0,2008-07-04,b'dolar ameryka\xc5\x84ski',USD,2.0907,2.1329
40413,40413.0,2008-07-04,b'dolar australijski',AUD,2.0148,2.0556
40414,40414.0,2008-07-04,b'dolar kanadyjski',CAD,2.0574,2.099
40415,40415.0,2008-07-04,b'euro',EUR,3.2804,3.3466
40416,40416.0,2008-07-04,b'forint (W\xc4\x99gry)',HUF,0.014031,0.014315000000000001
40417,40417.0,2008-07-04,b'frank szwajcarski',CHF,2.0395,2.0807
40418,40418.0,2008-07-04,b'funt szterling',GBP,4.1434,4.2272
40419,40419.0,2008-07-04,b'jen (Japonia)',JPY,0.01961,0.020006
40420,40420.0,2008-07-04,b'korona czeska',CZK,0.1384,0.1412
40421,40421.0,2008-07-04,b'korona du\xc5\x84ska',DKK,0.4399,0.4487
40422,40422.0,2008-07-04,b'korona esto\xc5\x84ska',EEK,0.2097,0.2139
40423,40423.0,2008-07-04,b'korona norweska',NOK,0.4111,0.4195
40424,40424.0,2008-07-04,b'korona szwedzka',SEK,0.3492,0.3562
40425,40425.0,2008-07-04,b'SDR (MFW)',XDR,3.3793,3.4475
40426,40426.0,2008-07-07,b'dolar ameryka\xc5\x84ski',USD,2.0924,2.1346
40427,40427.0,2008-07-07,b'dolar australijski',AUD,1.9934,2.0336
40428,40428.0,2008-07-07,b'dolar kanadyjski',CAD,2.0486,2.09
40429,40429.0,2008-07-07,b'euro',EUR,3.2710000000000004,3.3369999999999997
40430,40430.0,2008-07-07,b'forint (W\xc4\x99gry)',HUF,0.014100999999999999,0.014385
40431,40431.0,2008-07-07,b'frank szwajcarski',CHF,2.024,2.0648
40432,40432.0,2008-07-07,b'funt szterling',GBP,4.117,4.2002
40433,40433.0,2008-07-07,b'jen (Japonia)',JPY,0.01942,0.019812
40434,40434.0,2008-07-07,b'korona czeska',CZK,0.139,0.1418
40435,40435.0,2008-07-07,b'korona du\xc5\x84ska',DKK,0.4386,0.4474
40436,40436.0,2008-07-07,b'korona esto\xc5\x84ska',EEK,0.2091,0.2133
40437,40437.0,2008-07-07,b'korona norweska',NOK,0.4101,0.4183
40438,40438.0,2008-07-07,b'korona szwedzka',SEK,0.3478,0.3548
40439,40439.0,2008-07-07,b'SDR (MFW)',XDR,3.3696,3.4376
40440,40440.0,2008-07-08,b'dolar ameryka\xc5\x84ski',USD,2.0814,2.1234
40441,40441.0,2008-07-08,b'dolar australijski',AUD,1.9807,2.0207
40442,40442.0,2008-07-08,b'dolar kanadyjski',CAD,2.0413,2.0825
40443,40443.0,2008-07-08,b'euro',EUR,3.263,3.3289999999999997
40444,40444.0,2008-07-08,b'forint (W\xc4\x99gry)',HUF,0.014119999999999999,0.014406
40445,40445.0,2008-07-08,b'frank szwajcarski',CHF,2.0223,2.0631
40446,40446.0,2008-07-08,b'funt szterling',GBP,4.1029,4.1857
40447,40447.0,2008-07-08,b'jen (Japonia)',JPY,0.019399,0.019791
40448,40448.0,2008-07-08,b'korona czeska',CZK,0.1382,0.141
40449,40449.0,2008-07-08,b'korona du\xc5\x84ska',DKK,0.4376,0.4464
40450,40450.0,2008-07-08,b'korona esto\xc5\x84ska',EEK,0.2086,0.2128
40451,40451.0,2008-07-08,b'korona norweska',NOK,0.4064,0.4146
40452,40452.0,2008-07-08,b'korona szwedzka',SEK,0.3461,0.3531
40453,40453.0,2008-07-08,b'SDR (MFW)',XDR,3.3842,3.4526
40454,40454.0,2008-07-09,b'dolar ameryka\xc5\x84ski',USD,2.0602,2.1018
40455,40455.0,2008-07-09,b'dolar australijski',AUD,1.9694,2.0092
40456,40456.0,2008-07-09,b'dolar kanadyjski',CAD,2.0371,2.0783
40457,40457.0,2008-07-09,b'euro',EUR,3.2422,3.3078
40458,40458.0,2008-07-09,b'forint (W\xc4\x99gry)',HUF,0.014034999999999999,0.014319
40459,40459.0,2008-07-09,b'frank szwajcarski',CHF,2.0001,2.0405
40460,40460.0,2008-07-09,b'funt szterling',GBP,4.0747,4.1571
40461,40461.0,2008-07-09,b'jen (Japonia)',JPY,0.019231,0.019619
40462,40462.0,2008-07-09,b'korona czeska',CZK,0.1381,0.1409
40463,40463.0,2008-07-09,b'korona du\xc5\x84ska',DKK,0.4346,0.4434
40464,40464.0,2008-07-09,b'korona esto\xc5\x84ska',EEK,0.2072,0.2114
40465,40465.0,2008-07-09,b'korona norweska',NOK,0.4028,0.41100000000000003
40466,40466.0,2008-07-09,b'korona szwedzka',SEK,0.3432,0.3502
40467,40467.0,2008-07-09,b'SDR (MFW)',XDR,3.3603,3.4281
40468,40468.0,2008-07-10,b'dolar ameryka\xc5\x84ski',USD,2.0592,2.1008
40469,40469.0,2008-07-10,b'dolar australijski',AUD,1.9766,2.0166
40470,40470.0,2008-07-10,b'dolar kanadyjski',CAD,2.0356,2.0768
40471,40471.0,2008-07-10,b'euro',EUR,3.2378,3.3032
40472,40472.0,2008-07-10,b'forint (W\xc4\x99gry)',HUF,0.013982,0.014263999999999999
40473,40473.0,2008-07-10,b'frank szwajcarski',CHF,1.995,2.0354
40474,40474.0,2008-07-10,b'funt szterling',GBP,4.064,4.1462
40475,40475.0,2008-07-10,b'jen (Japonia)',JPY,0.019205,0.019593
40476,40476.0,2008-07-10,b'korona czeska',CZK,0.1379,0.1407
40477,40477.0,2008-07-10,b'korona du\xc5\x84ska',DKK,0.434,0.4428
40478,40478.0,2008-07-10,b'korona esto\xc5\x84ska',EEK,0.2069,0.2111
40479,40479.0,2008-07-10,b'korona norweska',NOK,0.4012,0.4094
40480,40480.0,2008-07-10,b'korona szwedzka',SEK,0.3423,0.3493
40481,40481.0,2008-07-10,b'SDR (MFW)',XDR,3.3496,3.4172
40482,40482.0,2008-07-11,b'dolar ameryka\xc5\x84ski',USD,2.0309,2.0719
40483,40483.0,2008-07-11,b'dolar australijski',AUD,1.9674,2.0072
40484,40484.0,2008-07-11,b'dolar kanadyjski',CAD,2.0134,2.0540000000000003
40485,40485.0,2008-07-11,b'euro',EUR,3.2285,3.2937
40486,40486.0,2008-07-11,b'forint (W\xc4\x99gry)',HUF,0.01396,0.014242
40487,40487.0,2008-07-11,b'frank szwajcarski',CHF,1.9951,2.0355
40488,40488.0,2008-07-11,b'funt szterling',GBP,4.0465,4.1283
40489,40489.0,2008-07-11,b'jen (Japonia)',JPY,0.019152000000000002,0.019538
40490,40490.0,2008-07-11,b'korona czeska',CZK,0.1374,0.1402
40491,40491.0,2008-07-11,b'korona du\xc5\x84ska',DKK,0.4327,0.4415
40492,40492.0,2008-07-11,b'korona esto\xc5\x84ska',EEK,0.2063,0.2105
40493,40493.0,2008-07-11,b'korona norweska',NOK,0.4007,0.4087
40494,40494.0,2008-07-11,b'korona szwedzka',SEK,0.341,0.3478
40495,40495.0,2008-07-11,b'SDR (MFW)',XDR,3.3422,3.4098
40496,40496.0,2008-07-14,b'dolar ameryka\xc5\x84ski',USD,2.028,2.069
40497,40497.0,2008-07-14,b'dolar australijski',AUD,1.9680000000000002,2.0078
